,predicted_nikkei,actual_nikkei
0,0.9960377812385559,1.0034426981609406
1,0.9993897080421448,0.9870999497855304
2,1.001796007156372,0.9945455594533491
3,1.0009926557540894,1.0143448021847998
4,1.0000431537628174,1.018097337006428
5,0.9949355721473694,1.0033506181454965
6,0.995990514755249,0.9949376907034323
7,0.9922439455986023,0.9830908907859786
8,0.9989067912101746,1.0056056979183188
9,0.9983381628990173,0.9878055658844125
10,0.9996580481529236,1.000191386750327
11,1.0008090734481812,1.0030927889545516
12,0.9999018311500549,0.9965257412902446
13,0.9988127946853638,1.0051198311227776
14,0.9976871609687805,0.9947426292640839
15,0.9991046786308289,1.0249242767617588
16,0.9940736889839172,1.0041395474363137
17,0.9990829825401306,0.9886855284018058
18,0.9986537098884583,1.010343583703502
19,0.9961010813713074,0.9953467387043303
20,0.9970069527626038,0.9941641129384475
21,0.9998568296432495,1.0067715681405924
22,0.9971341490745544,0.999918994667063
23,0.9955583810806274,0.9995660445606706
24,0.9970880150794983,0.9954613642957219
25,0.9994413256645203,0.9908694150555344
26,0.9991130232810974,1.0006029055652057
27,0.9937918186187744,1.014360068183518
28,1.0022480487823486,1.008830775608785
29,0.994509756565094,0.9951121401701012
30,0.998235285282135,0.9953757658903796
31,0.996454656124115,0.998194450321325
32,0.996631383895874,0.9953412271927171
33,0.9989023804664612,1.003352544895796
34,0.9980930089950562,1.0148059536466965
35,0.9993283152580261,1.0014863850900375
36,1.0011342763900757,0.99876488189979
37,0.997215211391449,0.9983620184094444
38,1.0017879009246826,1.0006517726069575
39,0.9981122612953186,0.996500790703895
40,0.9976186156272888,0.9966339831950165
41,0.9895456433296204,0.9786953866902963
42,1.0039072036743164,1.0023070806842782
43,0.9990926384925842,1.0092856757369935
44,0.9988649487495422,0.9856228647015737
45,1.0029935836791992,1.0114444692000617
46,1.0003373622894287,1.0007608237726966
47,0.9979074001312256,0.9919729329756036
48,0.9994062185287476,0.9919237148813265
49,0.9966229796409607,1.003911840019123
50,0.9925698041915894,0.9908877467111762
51,0.9995391964912415,1.0027123509788547
52,0.994479238986969,0.9859919294936133
53,1.000232219696045,1.0036333700057967
54,0.9986671805381775,1.0071391717917795
55,0.9985870718955994,0.9973395936137479
56,0.9987358450889587,0.9895849501836743
57,0.998383104801178,0.9932208999165076
58,0.9967167973518372,1.0010705931566026
59,1.0045166015625,1.003450237152729
60,0.998284637928009,1.0007389273554599
61,0.9991788268089294,0.9999072275691452
62,1.0030717849731445,1.0103231113225963
63,0.9946641325950623,1.0137013815233007
64,0.9989458918571472,1.0107783054352963
65,0.9985160231590271,1.0110119170851386
66,0.9913673400878906,0.9980528196012013
67,0.9959900975227356,0.9971363820761309
68,0.9958126544952393,1.00592704803003
69,0.997812807559967,1.0070003293541552
70,0.9952972531318665,1.0231413628719974
71,0.9945709109306335,0.9973511864372702
72,0.9999942779541016,1.0028770851181776
73,0.9974532127380371,1.0030884282432893
74,0.9942606687545776,0.9961100215163654
75,0.9992346167564392,0.9992933981764138
76,1.001409649848938,1.0025148654871578
77,0.9981741309165955,0.9947318801073506
78,0.986863374710083,0.986827071372625
79,1.0067424774169922,1.001887095437934
80,1.003044843673706,1.004467412188195
81,1.0012538433074951,0.996696865782985
82,1.0005073547363281,1.006612866384409
83,0.9994296431541443,1.0035531616807596
84,0.9989814162254333,0.9936259440078372
85,0.9961446523666382,0.9997601939177657
86,0.9934631586074829,0.9986136696844423
