,predicted_nikkei,actual_nikkei
0,1.0020651817321777,1.0034426981609406
1,1.00328528881073,0.9870999497855304
2,1.0036381483078003,0.9945455594533491
3,1.0130348205566406,1.0143448021847998
4,1.0051254034042358,1.018097337006428
5,1.0051628351211548,1.0033506181454965
6,1.0054618120193481,0.9949376907034323
7,0.9971523880958557,0.9830908907859786
8,1.0048396587371826,1.0056056979183188
9,1.0069513320922852,0.9878055658844125
10,1.0046954154968262,1.000191386750327
11,1.005358338356018,1.0030927889545516
12,1.0042062997817993,0.9965257412902446
13,1.0066787004470825,1.0051198311227776
14,1.002568244934082,0.9947426292640839
15,1.0115346908569336,1.0249242767617588
16,1.002509593963623,1.0041395474363137
17,1.0079342126846313,0.9886855284018058
18,1.0077612400054932,1.010343583703502
19,1.0059151649475098,0.9953467387043303
20,1.001969814300537,0.9941641129384475
21,1.0047357082366943,1.0067715681405924
22,1.0061804056167603,0.999918994667063
23,0.9990131855010986,0.9995660445606706
24,1.001844882965088,0.9954613642957219
25,1.0033038854599,0.9908694150555344
26,1.0071794986724854,1.0006029055652057
27,1.002456545829773,1.014360068183518
28,1.0112583637237549,1.008830775608785
29,1.0015780925750732,0.9951121401701012
30,1.005345106124878,0.9953757658903796
31,1.0024826526641846,0.998194450321325
32,1.0030908584594727,0.9953412271927171
33,1.0064349174499512,1.003352544895796
34,1.0044702291488647,1.0148059536466965
35,1.0046813488006592,1.0014863850900375
36,1.006332278251648,0.99876488189979
37,1.0026741027832031,0.9983620184094444
38,1.0055162906646729,1.0006517726069575
39,1.0045900344848633,0.996500790703895
40,1.0038573741912842,0.9966339831950165
41,0.9933744072914124,0.9786953866902963
42,1.008203148841858,1.0023070806842782
43,1.0057255029678345,1.0092856757369935
44,1.0042023658752441,0.9856228647015737
45,1.009601354598999,1.0114444692000617
46,1.0088403224945068,1.0007608237726966
47,1.0085681676864624,0.9919729329756036
48,1.0064520835876465,0.9919237148813265
49,1.006280779838562,1.003911840019123
50,0.9999912977218628,0.9908877467111762
51,1.0043151378631592,1.0027123509788547
52,1.0014054775238037,0.9859919294936133
53,1.0050071477890015,1.0036333700057967
54,1.0055774450302124,1.0071391717917795
55,1.0035440921783447,0.9973395936137479
56,1.0024700164794922,0.9895849501836743
57,1.0013091564178467,0.9932208999165076
58,1.0010250806808472,1.0010705931566026
59,1.006908893585205,1.003450237152729
60,1.0068022012710571,1.0007389273554599
61,1.0043017864227295,0.9999072275691452
62,1.012102484703064,1.0103231113225963
63,1.0056793689727783,1.0137013815233007
64,1.0106841325759888,1.0107783054352963
65,1.006207823753357,1.0110119170851386
66,1.0064202547073364,0.9980528196012013
67,1.0055341720581055,0.9971363820761309
68,1.003145694732666,1.00592704803003
69,1.0071018934249878,1.0070003293541552
70,1.0032191276550293,1.0231413628719974
71,1.000092625617981,0.9973511864372702
72,1.0053690671920776,1.0028770851181776
73,1.005460262298584,1.0030884282432893
74,1.0033318996429443,0.9961100215163654
75,1.0035450458526611,0.9992933981764138
76,1.0068897008895874,1.0025148654871578
77,1.0061696767807007,0.9947318801073506
78,0.9887990355491638,0.986827071372625
79,1.0059481859207153,1.001887095437934
80,1.007502794265747,1.004467412188195
81,1.0085926055908203,0.996696865782985
82,1.0055540800094604,1.006612866384409
83,1.0096873044967651,1.0035531616807596
84,1.0082083940505981,0.9936259440078372
85,1.0062063932418823,0.9997601939177657
86,1.0035219192504883,0.9986136696844423
87,1.003260612487793,1.0106592327856139
88,1.0051029920578003,1.0159742961113352
89,1.0075982809066772,0.9996798379167062
90,1.0007270574569702,0.9905348419152024
91,1.0031511783599854,1.0002362374186056
92,1.0040695667266846,0.9962291001780369
93,1.0074816942214966,1.005223699926567
94,0.9944676756858826,0.9947694678428205
95,1.0026109218597412,0.9995062430369218
96,1.0082110166549683,0.9992346252905334
97,1.0049333572387695,0.997399856765804
98,1.0019863843917847,1.0056192522925278
99,1.0067062377929688,1.006242209147351
100,1.0123871564865112,1.0081055424748664
101,1.0027822256088257,0.9954711743360614
